,filename,p0,J,v0,f,dt,a,k,L,Dr,D_eff
173,p03.90_J-0.12_v01.00e+00.npy,3.9,-0.12,1.0,200,0.05,0.4,2,10,0.01,0.00015844528675079347
174,p03.90_J-0.16_v01.00e+00.npy,3.9,-0.16,1.0,200,0.05,0.4,2,10,0.01,0.00015234310626983642
175,p04.00_J-0.00_v01.00e+00.npy,4.0,-0.0,1.0,200,0.05,0.4,2,10,0.01,4.354440420866012e-06
176,p04.00_J-0.04_v01.00e+00.npy,4.0,-0.04,1.0,200,0.05,0.4,2,10,0.01,5.303191542625427e-05
177,p04.00_J-0.08_v01.00e+00.npy,4.0,-0.08,1.0,200,0.05,0.4,2,10,0.01,0.0001776103973388672
178,p04.00_J-0.12_v01.00e+00.npy,4.0,-0.12,1.0,200,0.05,0.4,2,10,0.01,0.00021309847831726074
179,p04.00_J-0.16_v01.00e+00.npy,4.0,-0.16,1.0,200,0.05,0.4,2,10,0.01,0.00015620542764663696
180,p03.20_J-0.00_v03.16e+00.npy,3.2,-0.0,3.1622776601683795,200,0.05,0.4,2,10,0.01,8.286858908832072e-08
181,p03.20_J-0.04_v03.16e+00.npy,3.2,-0.04,3.1622776601683795,200,0.05,0.4,2,10,0.01,7.792302407324313e-08
182,p03.20_J-0.08_v03.16e+00.npy,3.2,-0.08,3.1622776601683795,200,0.05,0.4,2,10,0.01,6.288605332374572e-06
183,p03.20_J-0.12_v03.16e+00.npy,3.2,-0.12,3.1622776601683795,200,0.05,0.4,2,10,0.01,8.15899908542633e-06
184,p03.20_J-0.16_v03.16e+00.npy,3.2,-0.16,3.1622776601683795,200,0.05,0.4,2,10,0.01,1.671082258224487e-05
185,p03.30_J-0.00_v03.16e+00.npy,3.3000000000000003,-0.0,3.1622776601683795,200,0.05,0.4,2,10,0.01,2.2038210183382034e-07
186,p03.30_J-0.04_v03.16e+00.npy,3.3000000000000003,-0.04,3.1622776601683795,200,0.05,0.4,2,10,0.01,8.844302594661712e-07
187,p03.30_J-0.08_v03.16e+00.npy,3.3000000000000003,-0.08,3.1622776601683795,200,0.05,0.4,2,10,0.01,8.103583455085754e-06
188,p03.30_J-0.12_v03.16e+00.npy,3.3000000000000003,-0.12,3.1622776601683795,200,0.05,0.4,2,10,0.01,9.987477660179137e-06
189,p03.30_J-0.16_v03.16e+00.npy,3.3000000000000003,-0.16,3.1622776601683795,200,0.05,0.4,2,10,0.01,2.1375300884246823e-05
190,p03.40_J-0.00_v03.16e+00.npy,3.4000000000000004,-0.0,3.1622776601683795,200,0.05,0.4,2,10,0.01,4.216294735670089e-08
191,p03.40_J-0.04_v03.16e+00.npy,3.4000000000000004,-0.04,3.1622776601683795,200,0.05,0.4,2,10,0.01,8.959753066301345e-07
192,p03.40_J-0.08_v03.16e+00.npy,3.4000000000000004,-0.08,3.1622776601683795,200,0.05,0.4,2,10,0.01,7.503128647804259e-06
193,p03.40_J-0.12_v03.16e+00.npy,3.4000000000000004,-0.12,3.1622776601683795,200,0.05,0.4,2,10,0.01,1.3498893976211546e-05
194,p03.40_J-0.16_v03.16e+00.npy,3.4000000000000004,-0.16,3.1622776601683795,200,0.05,0.4,2,10,0.01,2.946069717407226e-05
195,p03.50_J-0.00_v03.16e+00.npy,3.5,-0.0,3.1622776601683795,200,0.05,0.4,2,10,0.01,9.41493548452854e-08
196,p03.50_J-0.04_v03.16e+00.npy,3.5,-0.04,3.1622776601683795,200,0.05,0.4,2,10,0.01,4.478631615638732e-06
197,p03.50_J-0.08_v03.16e+00.npy,3.5,-0.08,3.1622776601683795,200,0.05,0.4,2,10,0.01,1.1449679136276243e-05
198,p03.50_J-0.12_v03.16e+00.npy,3.5,-0.12,3.1622776601683795,200,0.05,0.4,2,10,0.01,1.394009232521057e-05
